"млн лет назад","T anomaly"
28.5984,4.75
28.602,4.82
28.6074,5.2
28.6142,5.46
28.6206,5.56
28.628,5.43
28.6342,5
28.6388,4.74
28.6418,4.7
28.6454,4.53
28.649,4.97
28.652,5.4
28.6552,5.39
28.6596,5.04
28.6636,5.02
28.6664,4.4
28.67,4.26
28.6732,4.21
28.6752,4.41
28.6775,4.33
28.6799,4.59
28.6816,4.52
28.6838,4.7
28.6858,4.59
28.6889,4.87
28.6915,4.54
28.6946,4.5
28.698,4.5
28.7022,4.55
28.7054,4.28
28.7094,4.34
28.7136,4.25
28.718,4.11
28.722,4.02
28.7272,3.97
28.7326,4.24
28.7374,4.36
28.742,4.28
28.7466,4.07
28.7498,4.08
28.7526,4.06
28.7552,4
28.7578,3.98
28.7606,4.32
28.7638,4.37
28.7666,4.11
28.7698,4.34
28.7725,4.29
28.7751,4.26
28.7777,4.32
28.7803,4.54
28.7829,4.64
28.7859,5.06
28.7893,5.31
28.7923,4.95
28.7954,5.2
28.7986,4.91
28.8012,4.69
28.8036,4.58
28.8066,4.86
28.81,4.78
28.8132,4.59
28.8166,4.61
28.82,4.66
28.8226,4.81
28.825,4.95
28.828,5.21
28.8326,4.9
28.8368,4.8
28.8414,4.88
28.8456,4.54
28.8498,4.72
28.8528,5.14
28.8562,5.22
28.8598,5.08
28.8634,5.22
28.8664,4.71
28.869,4.52
28.8716,4.34
28.8742,4.48
28.8772,4.13
28.8799,4.12
28.8823,4.09
28.8847,4.28
28.8863,4.28
28.8873,4.74
28.8882,5.27
28.8892,5.31
28.8902,5.27
28.892,5.13
28.8946,5.09
28.898,5.13
28.902,5.07
28.9054,5.14
28.9088,5.21
28.913,5.38
28.9164,5.44
28.92,5.29
28.9242,5.1
28.9278,4.81
28.9298,4.4
28.932,4.18
28.9336,4.28
28.9354,4.62
28.9378,5.01
28.9412,5.33
28.9452,5.48
28.9492,5.26
28.9526,4.93
28.9562,4.66
28.959,4.47
28.9616,4.37
28.964,4.83
28.9666,4.91
28.9692,5.07
28.9718,5.14
28.9744,5.12
28.9768,4.95
28.9788,4.65
28.98,4.67
28.9816,4.7
28.9826,4.71
28.9838,4.69
28.9848,4.85
28.9862,4.76
28.987,4.48
28.9882,4.71
28.9894,4.48
28.9912,4.7
28.9924,4.82
28.9946,4.93
28.9972,4.41
28.9998,4.55
29.0026,4.3
29.0064,4.18
29.01,4.27
29.0138,4.53
29.0178,4.48
29.021,4.51
29.0234,4.35
29.0252,4.28
29.027,4.34
29.0292,4.57
29.0324,4.41
29.0354,4.68
29.039,4.88
29.0422,4.81
29.045,4.8
29.0468,5
29.0494,4.65
29.0514,4.6
29.0536,4.63
29.0564,4.48
29.06,4.37
29.0632,4.64
29.0668,4.57
29.0704,4.49
29.074,4.58
29.0776,4.73
29.0808,4.61
29.0844,4.54
29.0876,4.69
29.0904,4.73
29.0932,4.56
29.096,4.71
29.0988,4.78
29.1012,4.69
29.1032,4.36
29.105,4.42
29.1078,4.46
29.11,4.52
29.1126,4.52
29.115,4.74
29.1178,4.88
29.12,4.79
29.1222,4.42
29.124,4.37
29.1266,4.64
29.1284,4.67
29.1307,4.56
29.1331,4.8
29.1359,4.85
29.1388,4.75
29.1424,4.62
29.1456,4.43
29.1488,4.35
29.1524,4.33
29.1554,4.19
29.1582,4.18
29.1614,4.19
29.165,4.21
29.1686,3.91
29.1722,3.76
29.1758,3.72
29.1788,4.05
29.181,4.19
29.1824,4.45
29.1838,4.61
29.185,4.74
29.1866,4.58
29.1884,4.49
29.1908,4.59
29.193,4.76
29.1948,4.75
29.1962,5.06
29.1972,5.23
29.1978,4.87
29.1984,4.74
29.1994,4.72
29.2006,4.6
29.2032,4.68
29.2066,4.77
29.2098,4.85
29.2134,4.71
29.2176,4.74
29.2208,4.64
29.2234,4.95
29.227,4.73
29.2306,4.89
29.2332,4.58
29.2356,4.1
29.2384,3.89
29.241,4.06
29.2434,4.1
29.247,4.17
29.2505,4.24
29.2541,4.38
29.2579,4.68
29.2619,4.83
29.2651,5.07
29.2688,5.23
29.2724,5.05
29.276,4.69
29.2788,4.43
29.2818,4.03
29.2844,4.19
29.2872,4.35
29.2894,4.34
29.292,4.32
29.295,4.7
29.2986,4.6
29.3026,4.32
29.3068,4.54
29.311,4.71
29.3146,4.81
29.3184,4.88
29.3216,5.02
29.3252,4.61
29.3284,4.35
29.332,4.01
29.3352,3.98
29.338,4.03
29.3406,4.15
29.344,4.11
29.3468,4.19
29.3498,4.17
29.3527,4.28
29.3549,4.17
29.3569,4.43
29.3591,4.62
29.3607,4.78
29.3632,4.78
29.3666,4.73
29.3702,4.73
29.3744,4.49
29.3784,4.42
29.3816,4.58
29.3842,4.87
29.387,4.67
29.3896,4.72
29.3932,4.43
29.3972,4.08
29.4012,4.22
29.4044,4.19
29.408,4.18
29.4109,4.25
29.4135,4.28
29.4167,4.03
29.4205,4.42
29.4235,4.61
29.4262,4.9
29.429,5.21
29.431,5.48
29.4328,5.3
29.4352,5.35
29.4386,5.53
29.4424,5.56
29.4468,5.43
29.4508,5.34
29.4548,5.32
29.4584,4.69
29.4614,4.42
29.4646,4.4
29.4676,4.36
29.4706,4.37
29.4732,4.78
29.4754,4.9
29.4766,4.93
29.4778,5.05
29.478,4.98
29.4798,4.84
29.482,4.52
29.4848,4.34
29.4886,4.34
29.493,4.29
29.4956,4.37
29.4982,4.65
29.5012,4.83
29.504,4.38
29.5062,4.38
29.5086,4.48
29.5114,4.56
29.5134,4.48
29.5152,5.17
29.517,5.28
29.5188,5.4
29.5198,5.5
29.5206,5.63
29.5214,5.32
29.5228,5.29
29.5244,5.17
29.526,5.07
29.528,5.12
29.5294,5.24
29.5306,5.24
29.5318,4.76
29.5336,5.03
29.535,5.09
29.5367,5.12
29.5385,5.45
29.5401,6.08
29.5417,5.86
29.5443,5.8
29.5474,5.92
29.551,5.84
29.5552,6.03
29.559,6.31
29.5624,6.65
29.566,6.33
29.5694,5.88
29.5724,5.56
29.5756,5.26
29.5782,4.88
29.5808,4.81
29.5828,5
29.5846,4.86
29.5864,4.76
29.5892,4.85
29.5918,4.83
29.595,4.88
29.599,4.9
29.6026,4.9
29.6054,4.94
29.6074,4.98
29.6094,4.91
29.6104,4.91
29.6124,4.98
29.6152,4.7
29.619,4.73
29.6232,4.69
29.6278,4.72
29.632,4.92
29.6362,5.31
29.6394,5.45
29.6424,5.7
29.645,5.79
29.6478,5.78
29.6496,5.67
29.6518,5.9
29.6532,5.76
29.6546,5.8
29.6556,5.61
29.6568,5.74
29.6582,5.44
29.6612,5.36
29.6654,5.38
29.6714,5.48
29.6776,5.21
29.6834,5.23
29.6904,5.1
29.6984,4.88
29.7042,4.73
29.7104,5.09
29.7164,5.03
29.7224,4.96
29.7274,5.13
29.7324,5.13
29.7382,5
29.7468,4.61
29.7526,4.93
29.7591,4.82
29.7659,4.96
29.7721,4.9
29.7764,5.31
29.7816,5.16
29.785,5.14
29.7882,4.72
29.7914,4.63
29.7942,4.56
29.7964,4.49
29.7996,4.62
29.8036,5.04
29.8072,4.76
29.8108,4.83
29.8148,4.93
29.818,4.89
29.8206,4.98
29.823,5.33
29.8248,5.39
29.8258,5.25
29.827,5.48
29.8282,5.56
29.8294,5.45
29.8312,5.39
29.833,5.4
29.8348,5.11
29.8366,4.98
29.8384,5.16
29.8396,5.26
29.8414,5.58
29.8432,5.39
29.8446,5.09
29.846,4.92
29.8476,4.86
29.8486,4.66
29.8494,5.28
29.8506,5.13
29.852,5.01
29.8542,5.09
29.8574,4.98
29.8614,4.49
29.8662,4.85
29.8706,5.07
29.8748,4.93
29.879,5.18
29.8834,5.32
29.8866,5.39
29.8912,4.9
29.8954,5.14
29.8986,5.04
29.9012,5.17
29.9042,5.47
29.9068,6.06
29.91,6.06
29.9132,6.21
29.9166,5.68
29.9198,5.15
29.9223,4.97
29.9243,4.81
29.9263,4.56
29.9281,4.83
29.9303,4.98
29.933,5.05
29.9362,5.06
29.9394,5.08
29.9424,4.81
29.9454,4.89
29.9486,4.84
29.9512,5.02
29.9554,5.2
29.9602,5.21
29.9646,5.02
29.9688,5.11
29.9736,5
29.9774,4.94
29.9806,5.47
29.9836,5.77
29.9868,5.72
29.9894,5.17
29.992,5.26
29.9945,4.76
29.9977,4.86
30.0007,5
30.0039,5.46
30.0071,5.13
30.0102,5.6
30.013,5.38
30.015,4.91
30.0166,4.93
30.0176,5.11
30.0186,4.87
30.0196,4.87
30.0207,5.41
30.0215,5.01
30.0225,5.06
30.0245,5.05
30.0271,4.96
30.0299,4.76
30.0326,5.09
30.0356,4.73
30.0376,4.81
30.0386,4.68
30.0395,4.44
30.0407,4.49
30.0419,4.69
30.0429,4.52
30.0451,4.61
30.047,4.69
30.049,4.48
30.0512,4.65
30.0534,4.72
30.0548,4.58
30.0568,4.75
30.0584,4.84
30.0598,4.62
30.0614,4.63
30.0626,4.78
30.0636,4.72
30.0646,4.63
30.0658,4.76
30.0672,4.55
30.0688,4.7
30.07,4.73
30.0716,4.92
30.0732,4.81
30.0744,4.97
30.0754,4.7
30.0766,4.69
30.0778,4.25
30.0784,4.37
30.0794,4.53
30.0804,4.5
30.0812,4.18
30.0822,4.67
30.0836,4.35
30.0846,4.41
30.0856,4.49
30.0872,4.98
30.0888,4.96
30.09,5.3
30.0916,5.32
30.0938,5.51
30.0954,5.33
30.0968,5.15
30.0986,4.99
30.1002,4.76
30.1014,4.78
30.103,4.79
30.1042,4.78
30.1056,4.96
30.1068,4.68
30.1082,4.61
30.1092,4.56
30.1102,4.6
30.111,4.6
30.1122,4.84
30.1134,4.82
30.115,4.78
30.1166,5
30.1182,4.89
30.1198,5
30.1214,5.06
30.1226,5.18
30.124,5.07
30.1254,5.24
30.1268,5.24
30.128,4.84
30.1294,4.76
30.131,4.69
30.1326,4.54
30.1342,4.61
30.1357,4.91
30.1373,4.94
30.1391,4.91
30.1409,4.76
30.1427,4.6
30.1448,4.56
30.147,4.37
30.1488,3.98
30.1504,4.06
30.152,4.13
30.1536,4.18
30.1554,4.2
30.1574,4.56
30.1596,4.7
30.1618,4.53
30.1638,4.54
30.1654,4.63
30.1667,4.34
30.1679,4.24
30.1691,4.42
30.1705,4.34
30.1723,4.33
30.1744,4.51
30.1766,4.59
30.1786,4.26
30.1804,4.29
30.182,4.28
30.1836,4.45
30.185,4.46
30.1864,4.73
30.188,4.75
30.1898,4.84
30.1914,4.57
30.1927,4.27
30.1941,4.3
30.1955,4.18
30.1967,4.22
30.1982,4.42
30.2,4.66
30.202,4.66
30.204,4.87
30.2058,5.01
30.2076,5.14
30.2094,5.27
30.2112,5.37
30.213,5.35
30.215,5.21
30.217,5.16
30.219,5.18
30.221,5.21
30.2232,5.35
30.2254,4.91
30.2272,5.13
30.2288,5.16
30.2302,5.15
30.2314,4.99
30.2326,5.58
30.2342,5.35
30.236,5.18
30.238,5.12
30.2397,4.82
30.2415,4.67
30.2433,4.84
30.2451,4.8
30.2469,4.8
30.2488,5.06
30.2504,5.15
30.252,4.98
30.2536,5.1
30.2552,5.13
30.2572,5.08
30.2594,4.79
30.2616,4.75
30.2638,4.78
30.266,4.78
30.268,4.58
30.2696,4.78
30.271,4.96
30.2722,4.78
30.273,4.65
30.2738,4.8
30.2752,4.58
30.2767,4.17
30.2781,4.19
30.2799,4.26
30.2817,4.41
30.2833,4.65
30.285,5.02
30.287,5.18
30.289,5.22
30.2908,5.21
30.2925,5
30.2939,4.91
30.2953,4.75
30.2967,4.83
30.2983,4.9
30.3,5.06
30.302,4.69
30.3036,4.44
30.3048,4.37
30.306,4.42
30.3072,4.41
30.3084,4.98
30.3102,4.93
30.312,5.06
30.3134,4.92
30.3148,4.82
30.3161,4.38
30.3169,4.64
30.3181,4.39
30.3197,4.25
30.3213,4.3
30.323,4.6
30.3247,4.78
30.3263,4.7
30.3281,4.97
30.3299,5.1
30.3317,5
30.3336,4.99
30.3352,5.23
30.3362,5.18
30.3368,5.14
30.3372,5.2
30.3374,5
30.338,4.88
30.339,4.84
30.3404,4.69
30.342,4.64
30.3442,4.81
30.3464,4.88
30.3486,4.88
30.3508,5.04
30.353,5.13
30.3548,5.11
30.3564,4.81
30.3576,4.75
30.3588,4.64
30.36,4.43
30.3616,4.49
30.3631,4.58
30.3649,4.67
30.3667,4.69
30.3685,4.99
30.3701,4.95
30.372,5.37
30.374,5.24
30.3758,5.28
30.3774,5.15
30.3791,4.78
30.3805,4.6
30.3819,4.67
30.3835,4.45
30.3853,4.4
30.387,4.62
30.3888,4.49
30.3904,4.64
30.3918,4.8
30.393,4.8
30.394,4.8
30.395,4.94
30.396,4.74
30.397,4.64
30.3978,4.64
30.3986,4.8
30.3992,4.68
30.3997,4.37
30.4005,4.55
30.4017,4.46
30.4031,4.66
30.4049,4.76
30.407,5.08
30.409,5.1
30.411,5.28
30.413,5.19
30.4152,5.36
30.4174,5.6
30.4196,5.56
30.4218,5.65
30.424,5.56
30.426,5.46
30.428,5.25
30.4298,4.84
30.4314,4.58
30.4332,4.58
30.435,4.53
30.4368,4.46
30.4388,4.85
30.4406,4.9
30.4422,4.76
30.4438,4.87
30.4454,5.03
30.447,5.01
30.4491,4.76
30.4509,4.58
30.4523,4.57
30.4537,4.69
30.4551,4.85
30.4564,5.23
30.458,5.65
30.46,5.88
30.462,5.89
30.464,5.89
30.4661,5.57
30.4679,5.53
30.4697,5.14
30.4715,4.86
30.4733,4.8
30.475,5.02
30.4771,4.59
30.4793,4.44
30.4819,4.28
30.4845,4.2
30.487,4.17
30.4898,4.55
30.4923,4.44
30.4943,4.52
30.496,4.26
30.4976,4.07
30.4988,4.22
30.5003,4.17
30.5016,4.3
30.5031,4.56
30.5053,4.94
30.5074,4.36
30.5099,4.82
30.5124,4.96
30.5154,4.74
30.5173,4.46
30.5195,4.92
30.5213,4.35
30.5233,4.25
30.5246,4.22
30.526,4.09
30.5277,3.87
30.5287,4.04
30.5299,3.99
30.5319,4.1
30.5339,4.42
30.5357,4.45
30.5383,4.68
30.5407,4.48
30.5424,4.6
30.5444,4.3
30.5463,4.3
30.5483,4.32
30.5502,4.22
30.553,4.24
30.5556,4.26
30.5588,4.37
30.5615,4.03
30.5645,4.12
30.5667,4.04
30.5698,4.18
30.5719,4.05
30.5736,4.48
30.5758,4.42
30.5778,4.53
30.5795,4.53
30.5817,4.65
30.5842,4.39
30.5866,4.75
30.5894,4.54
30.5919,4.34
30.5941,4.41
30.597,4.68
30.5996,4.42
30.6022,4.64
30.6055,4.71
30.6087,4.49
30.6113,4.3
30.6141,4.41
30.6169,4.23
30.6189,4.55
30.6214,4.54
30.6243,4.82
30.6266,4.68
30.6283,4.62
30.6303,4.36
30.632,4.44
30.6336,3.99
30.6358,4.36
30.6382,4.33
30.6406,4.49
30.6432,4.32
30.6452,4.44
30.6477,4.17
30.6509,4.22
30.6538,4
30.6566,4.37
30.6606,4.63
30.6636,4.47
30.6661,4.46
30.6686,4.75
30.6718,4.81
30.6739,4.75
30.6764,4.68
30.6786,4.7
30.6808,4.76
30.683,4.51
30.6856,4.52
30.6879,4.6
30.6898,4.56
30.6915,4.34
30.6925,4.49
30.6936,4.16
30.6948,4.3
30.6963,4.43
30.6983,4.3
30.7001,4.38
30.7012,4.8
30.7026,4.78
30.7036,4.91
30.7043,5.07
30.7056,4.64
30.7072,4.45
30.7085,4.28
30.7107,3.99
30.7128,4.03
30.7147,4.08
30.7167,4.03
30.7187,4.08
30.7209,4.45
30.7236,4.17
30.7261,4.28
30.7284,4.29
30.7316,4.46
30.7339,4.06
30.736,4.16
30.7375,4.02
30.7397,3.93
30.7415,3.81
30.7434,3.76
30.7451,4.03
30.7479,4.02
30.7504,3.85
30.7523,3.92
30.7542,4.32
30.7564,4.17
30.758,4.48
30.7598,4.49
30.7621,4.6
30.7653,4.5
30.7683,4.25
30.7713,4.13
30.7741,4.42
30.7765,4.18
30.7787,4.14
30.7808,4.42
30.7826,4.39
30.7848,4.11
30.7867,4.35
30.7889,4.37
30.7913,4.19
30.7935,4.18
30.796,4.16
30.7984,4.19
30.8002,4.13
30.802,4.16
30.8044,4.21
30.807,4.57
30.8102,4.56
30.8138,4.82
30.817,4.82
30.82,4.6
30.822,4.64
30.8242,4.63
30.8258,4.28
30.8284,4.6
30.8313,4.53
30.8345,4.65
30.8369,4.81
30.8394,4.77
30.8414,4.69
30.8428,4.89
30.8439,4.45
30.8457,3.98
30.8473,4.17
30.8493,3.75
30.8512,3.68
30.8537,3.59
30.8563,3.86
30.8587,3.61
30.8608,3.66
30.8629,3.66
30.8649,4.11
30.8667,4.2
30.8685,4.22
30.8711,4.65
30.8741,4.83
30.8768,4.37
30.8792,4.36
30.8826,4.64
30.8848,4.29
30.8875,4.41
30.89,4.86
30.892,5.02
30.8932,5.1
30.8951,5
30.8961,4.99
30.8983,4.94
30.9006,4.42
30.9036,4.45
30.9066,4.42
30.91,4.41
30.913,4.54
30.9168,4.47
30.9198,4.55
30.9228,4.72
30.9258,4.85
30.9292,4.7
30.9323,5.18
30.9361,5.01
30.9392,5.24
30.9419,4.82
30.9441,4.81
30.9463,4.59
30.9479,4.66
30.9503,4.81
30.9529,4.74
30.9551,4.95
30.9574,5.29
30.9594,5.36
30.9607,5.12
30.9623,5.59
30.9645,5.58
30.9669,5.38
30.9694,5.02
30.9723,5.32
30.9753,5.26
30.9775,5.18
30.9793,4.97
30.9812,5.3
30.9836,5.17
30.9853,4.84
30.9875,4.89
30.9899,5.23
30.9924,4.89
30.9944,4.84
30.9972,5.12
31.0002,4.97
31.0032,4.77
31.006,5.01
31.009,4.82
31.0112,4.81
31.0131,4.64
31.0144,4.83
31.0164,4.86
31.0182,4.83
31.0204,4.93
31.023,5.26
31.026,5.23
31.0283,5.09
31.0311,5.45
31.0341,5.18
31.0365,5.13
31.0388,4.96
31.041,5.22
31.0432,5.06
31.0451,4.97
31.047,4.8
31.0488,4.98
31.051,4.61
31.0524,4.68
31.0536,4.98
31.0546,4.75
31.056,4.73
31.0569,4.76
31.0583,4.77
31.0605,4.82
31.0631,4.96
31.0653,4.69
31.0674,4.98
31.0696,4.89
31.0718,4.68
31.0737,4.7
31.076,4.92
31.0786,4.63
31.0808,4.73
31.083,4.92
31.0849,4.78
31.0871,4.78
31.0889,5
31.0906,4.92
31.092,4.88
31.0941,5.1
31.0956,4.89
31.097,4.67
31.0992,4.58
31.1014,4.56
31.1034,4.5
31.1055,4.7
31.1084,4.98
31.1112,5.25
31.1142,5.37
31.1167,5.23
31.1191,5.05
31.1213,5.03
31.1235,4.79
31.1249,4.58
31.1264,4.64
31.1284,4.83
31.13,4.6
31.1316,4.68
31.1334,4.46
31.1352,4.44
31.1366,4.5
31.1387,4.67
31.1403,4.51
31.1417,4.69
31.1431,4.77
31.1449,4.67
31.1467,4.57
31.1486,4.49
31.1508,4.47
31.153,4.45
31.1552,4.46
31.1568,4.43
31.1587,4.6
31.1603,4.67
31.1623,4.86
31.1639,4.63
31.1658,4.8
31.1674,4.72
31.1696,4.73
31.1718,4.66
31.1739,4.77
31.1755,4.34
31.1776,4.43
31.1796,4.48
31.1818,4.51
31.1842,4.45
31.1866,4.72
31.1888,4.76
31.191,4.83
31.1932,4.85
31.195,5.07
31.1969,4.99
31.1991,5.04
31.2011,4.78
31.2025,4.86
31.2047,5.01
31.2068,5.09
31.209,4.89
31.2108,5.23
31.213,5.24
31.2148,5.1
31.2169,5.53
31.2186,5.44
31.2208,5.48
31.2229,5.09
31.2247,5.25
31.2263,4.92
31.2283,5.34
31.2305,5.23
31.2321,5.62
31.2337,5.29
31.2358,5.52
31.2372,5.39
31.2383,5.13
31.2397,5.18
31.2419,5.31
31.2437,4.91
31.2459,4.97
31.2484,5.16
31.2514,5.16
31.2538,4.87
31.2564,5.26
31.2593,4.93
31.2615,4.9
31.2629,4.64
31.2642,4.82
31.2656,4.7
31.2671,4.9
31.2685,4.86
31.2704,4.9
31.2726,4.97
31.2745,4.6
31.2759,4.58
31.2781,4.56
31.2801,4.43
31.2823,4.49
31.2844,4.52
31.2866,4.63
31.2888,4.74
31.2914,5
31.2941,4.68
31.2966,5.13
31.2996,5.14
31.3023,4.88
31.3045,4.98
31.3062,5.44
31.3084,5.37
31.3102,5.34
31.3119,5.35
31.3133,5.39
31.3154,5.1
31.317,5.09
31.3184,5.23
31.3198,5.54
31.3216,5.51
31.323,5.45
31.3244,5.52
31.3256,5.2
31.3265,5.01
31.3271,4.97
31.3281,5.36
31.3291,5.32
31.3305,5.56
31.3318,5.47
31.3334,5.29
31.3344,5.23
31.3353,4.99
31.3361,5.07
31.3371,5.25
31.3381,5.06
31.3393,5.14
31.3406,5.34
31.342,5.38
31.3432,5.59
31.3444,6
31.3458,5.67
31.347,5.68
31.348,5.34
31.3494,5.3
31.3506,5.3
31.3519,5.63
31.3533,5.71
31.355,5.58
31.3564,5.57
31.3578,5.64
31.3591,5.37
31.3605,5.44
31.3619,5.8
31.3641,5.82
31.3669,5.73
31.3696,5.61
31.3724,5.49
31.3754,5.6
31.378,5.48
31.3802,5.41
31.3822,5.63
31.3844,5.71
31.3861,5.25
31.3879,5.33
31.3901,5.41
31.3929,5.51
31.3955,5.13
31.3982,5.54
31.4012,5.56
31.4037,4.93
31.4059,4.92
31.4085,5.17
31.411,4.97
31.413,4.51
31.4149,5.04
31.4165,4.78
31.4174,4.59
31.4185,4.59
31.4193,4.86
31.4207,4.89
31.4226,5.04
31.425,5
31.4272,5.01
31.4296,4.68
31.4318,4.72
31.434,4.8
31.436,4.75
31.4382,4.43
31.4401,4.94
31.4422,4.6
31.4438,4.56
31.4459,4.92
31.4478,5.1
31.45,5.06
31.4523,5.38
31.4545,5.37
31.4564,4.93
31.4581,5.3
31.4603,5.22
31.4623,4.77
31.4645,4.73
31.467,5.05
31.4692,4.69
31.4706,4.45
31.4722,4.78
31.4744,4.84
31.4761,4.61
31.4783,4.92
31.4807,4.88
31.4829,5.08
31.4849,4.77
31.487,5.18
31.4892,5.06
31.4912,5.37
31.4934,5.26
31.4952,5.34
31.4968,4.85
31.4984,4.94
31.5005,4.68
31.5019,4.73
31.5039,5.05
31.5061,4.99
31.5079,4.71
31.5096,4.95
31.5118,5
31.5135,4.59
31.5156,5.12
31.5179,5.31
31.5207,5.31
31.5233,4.95
31.5257,5.2
31.5279,5.07
31.5301,5.08
31.5315,5.11
31.5328,5.02
31.5344,5.13
31.5366,5.13
31.5382,4.82
31.5398,4.42
31.5418,4.91
31.5436,4.51
31.545,4.52
31.5472,4.74
31.5498,4.78
31.552,4.56
31.5546,4.9
31.5574,4.61
31.5596,4.67
31.5615,4.68
31.5635,4.5
31.5649,4.45
31.5657,4.72
31.5671,4.72
31.5692,5.03
31.5711,5.14
31.5733,5.11
31.5756,4.85
31.5778,4.9
31.58,4.9
31.5822,4.76
31.5844,4.86
31.587,4.86
31.5892,4.83
31.5914,4.71
31.5942,4.91
31.5972,4.7
31.5997,4.79
31.602,4.52
31.604,4.61
31.6056,4.5
31.607,4.56
31.6087,4.45
31.6108,4.58
31.6125,4.43
31.6145,4.52
31.6165,4.2
31.6183,4.47
31.6205,4.61
31.6231,4.49
31.6253,4.61
31.6273,4.76
31.6295,4.82
31.6317,4.85
31.6341,5.25
31.6363,5.34
31.638,5.32
31.6402,5.29
31.6424,5.24
31.6444,4.96
31.6464,4.6
31.6484,4.56
31.6498,4.56
31.6512,4.61
31.6529,4.59
31.6547,5
31.6571,5.37
31.6598,5.13
31.662,5.08
31.6644,5.33
31.6672,5.22
31.6697,4.9
31.6721,5.17
31.6743,5.22
31.6762,4.83
31.6778,4.87
31.6791,5.25
31.6804,4.76
31.6818,4.74
31.6828,4.94
31.6834,4.26
31.6843,3.87
31.6853,4.27
31.6869,4.33
31.689,4.55
31.6918,4.9
31.6944,5.19
31.6972,5.2
31.6993,4.99
31.7008,4.67
31.7024,4.93
31.7046,4.59
31.7062,4.64
31.7083,4.75
31.7104,4.93
31.7124,5.01
31.7139,5.37
31.7153,5.38
31.7165,5.16
31.718,5.22
31.719,5.06
31.7202,4.86
31.7216,4.91
31.7227,4.88
31.7239,4.9
31.7253,5
31.7269,5.28
31.7285,5.14
31.7302,5.52
31.7318,5.36
31.7332,5.3
31.734,5.09
31.7351,4.84
31.7363,4.62
31.7371,4.67
31.7384,4.61
31.74,4.58
31.7414,4.6
31.7428,4.68
31.7446,4.5
31.7463,4.6
31.7484,4.58
31.7503,4.88
31.7522,4.71
31.754,5.02
31.7562,5.02
31.7585,5.24
31.7607,5.02
31.7632,5.2
31.7661,4.88
31.7683,4.94
31.77,4.83
31.7721,5.13
31.7737,5.24
31.7753,5.72
31.7772,5.47
31.7791,5.61
31.781,5.3
31.783,5.21
31.7852,5
31.7871,5.04
31.7889,4.83
31.7902,4.86
31.7918,4.84
31.7926,4.82
31.7935,4.7
31.7945,4.89
31.7964,5.06
31.7983,5.03
31.8005,5.05
31.803,5.42
31.8059,5.07
31.8081,5.37
31.8105,5.22
31.8127,5.27
31.8149,5.24
31.8171,5.63
31.8197,5.08
31.8216,5.04
31.8238,5.09
31.826,5.04
31.8274,4.96
31.8293,5.31
31.8312,5.38
31.8334,5.22
31.8356,5.16
31.8384,4.89
31.8406,4.75
31.8434,4.78
31.8462,4.75
31.8489,4.82
31.8521,5.12
31.8554,4.92
31.8582,5.16
31.8612,5.35
31.8637,5.41
31.8655,5.06
31.8672,5.4
31.869,4.91
31.8704,4.86
31.8722,4.58
31.8739,4.61
31.8755,4.51
31.8773,4.78
31.8791,4.44
31.8809,4.58
31.8832,4.78
31.8856,4.61
31.8878,4.74
31.8904,5.01
31.8929,4.99
31.895,4.74
31.8969,4.65
31.8985,4.69
31.8999,4.72
31.901,4.78
31.9023,4.85
31.9038,5.21
31.906,5.17
31.908,4.79
31.9102,4.86
31.9123,4.78
31.9143,4.51
31.9157,4.59
31.9175,5.13
31.9197,5.15
31.9222,5.56
31.9248,5.64
31.9274,5.26
31.9296,5.18
31.9312,5.04
31.9326,5.08
31.9338,5.17
31.9356,5.44
31.937,5.3
31.9389,5.16
31.9403,4.77
31.9419,4.88
31.9427,4.92
31.9441,5.13
31.9454,5.35
31.947,5.64
31.9488,5.6
31.9509,5.39
31.9525,5.33
31.9543,5.46
31.9561,5.39
31.9575,5.08
31.9592,5.2
31.9612,5.23
31.9631,4.96
31.9649,5.07
31.9667,5.41
31.9687,5.53
31.9709,5.49
31.9726,5.41
31.9748,5.32
31.9777,4.94
31.9799,4.71
31.9815,4.61
31.9837,4.84
31.9851,4.91
31.9865,5.36
31.9885,5.24
31.9907,4.95
31.9923,4.97
31.9945,5.02
31.9962,4.51
31.9975,4.6
31.9989,4.98
32.0011,5.09
32.003,4.81
32.0048,5.25
32.0071,5.18
32.0093,5.25
32.0113,4.88
32.0133,5.24
32.0155,5.34
32.018,5.81
32.0202,5.86
32.0226,6.12
32.025,5.56
32.0267,5.19
32.0279,4.73
32.0293,4.68
32.03,4.3
32.0312,4.68
32.0329,4.64
32.0347,5.06
32.0369,5.15
32.0397,5.18
32.0419,5.36
32.0442,5.69
32.0463,5.44
32.0485,5.37
32.051,5.64
32.0538,5.57
32.056,5.6
32.0582,5.69
32.0602,5.57
32.0616,5.64
32.0632,5.62
32.0654,5.24
32.0674,5.28
32.0698,5.32
32.0723,5.08
32.0741,4.84
32.0757,4.72
32.0773,4.68
32.0787,4.59
32.0807,4.79
32.0832,4.92
32.0857,5.17
32.0885,5.29
32.0915,5.49
32.0937,5.64
32.0959,5.79
32.0979,5.7
32.1001,5.58
32.1018,5.22
32.104,5.02
32.106,4.6
32.108,4.96
32.1102,4.92
32.1124,4.83
32.1146,4.9
32.1167,4.89
32.1189,4.77
32.1211,4.88
32.1239,5.24
32.1265,4.8
32.1287,4.74
32.1309,4.84
32.1325,4.9
32.1335,4.49
