"ky before 2015","T anomaly"
117.465,-2.25
117.515,-2.25
117.515,-2.21
117.565,-2.21
117.565,-2.1
117.615,-2.1
117.615,-1.9
117.665,-1.9
117.665,-1.61
117.715,-1.61
117.715,-1.89
117.765,-1.89
117.765,-1.96
117.815,-1.96
117.815,-1.87
117.865,-1.87
117.865,-1.85
117.915,-1.85
117.915,-1.64
117.965,-1.64
117.965,-1.55
118.015,-1.55
118.015,-1.66
118.065,-1.66
118.065,-1.74
118.115,-1.74
118.115,-1.87
118.165,-1.87
118.165,-1.82
118.215,-1.82
118.215,-1.91
118.265,-1.91
118.265,-2.01
118.315,-2.01
118.315,-2.01
118.365,-2.01
118.365,-1.93
118.415,-1.93
118.415,-1.86
118.465,-1.86
118.465,-1.79
118.515,-1.79
118.515,-1.59
118.565,-1.59
118.565,-1.29
118.615,-1.29
118.615,-1.54
118.665,-1.54
118.665,-1.48
118.715,-1.48
118.715,-1.71
118.765,-1.71
118.765,-1.58
118.815,-1.58
118.815,-1.44
118.865,-1.44
118.865,-1.57
118.915,-1.57
118.915,-1.73
118.965,-1.73
118.965,-1.5
119.015,-1.5
119.015,-1.13
119.065,-1.13
119.065,-1.22
119.115,-1.22
119.115,-1.34
119.165,-1.34
119.165,-1.34
119.215,-1.34
119.215,-1.31
119.265,-1.31
119.265,-0.87
119.315,-0.87
119.315,-1.11
119.365,-1.11
119.365,-1.12
119.415,-1.12
119.415,-0.49
119.465,-0.49
119.465,-0.46
119.515,-0.46
119.515,-0.38
119.565,-0.38
119.565,-0.31
119.615,-0.31
119.615,-0.34
119.665,-0.34
119.665,-0.19
119.715,-0.19
119.715,-0.22
119.765,-0.22
119.765,-0.12
119.815,-0.12
119.815,0.23
119.865,0.23
119.865,0.38
119.915,0.38
119.915,0.19
119.965,0.19
119.965,0.13
120.015,0.13
120.015,0.34
120.065,0.34
120.065,0.28
120.115,0.28
120.115,0.35
120.165,0.35
120.165,0.5
120.215,0.5
120.215,0.58
120.265,0.58
120.265,0.65
120.315,0.65
120.315,0.43
120.365,0.43
120.365,0.53
120.415,0.53
120.415,0.67
120.465,0.67
120.465,0.63
120.515,0.63
120.515,0.65
120.565,0.65
120.565,0.74
120.615,0.74
120.615,0.75
120.665,0.75
120.665,0.87
120.715,0.87
120.715,0.93
120.765,0.93
120.765,1.03
120.815,1.03
120.815,1.23
120.865,1.23
120.865,1.14
120.915,1.14
120.915,1.13
120.965,1.13
120.965,1.34
121.015,1.34
121.015,1.37
121.065,1.37
121.065,1.38
121.115,1.38
121.115,1.4
121.165,1.4
121.165,1.53
121.215,1.53
121.215,1.79
121.265,1.79
121.265,1.75
121.315,1.75
121.315,1.88
121.365,1.88
121.365,1.86
121.415,1.86
121.415,1.93
121.465,1.93
121.465,1.87
121.515,1.87
121.515,1.72
121.565,1.72
121.565,1.9
121.615,1.9
121.615,2.09
121.665,2.09
121.665,2.06
121.715,2.06
121.715,2.13
121.765,2.13
121.765,2.04
121.815,2.04
121.815,2.04
121.865,2.04
121.865,2.12
121.915,2.12
121.915,2.09
121.965,2.09
121.965,2.1
122.015,2.1
122.015,2.13
122.065,2.13
122.065,2.19
122.115,2.19
122.115,2.18
122.165,2.18
122.165,2.27
122.215,2.27
122.215,2.14
122.265,2.14
122.265,2.13
122.315,2.13
122.315,2.13
122.365,2.13
122.365,2.16
122.415,2.16
122.415,2.13
122.465,2.13
122.465,2.11
122.515,2.11
122.515,2.01
122.565,2.01
122.565,1.94
122.615,1.94
122.615,1.95
122.665,1.95
122.665,1.9
122.715,1.9
122.715,1.9
122.765,1.9
122.765,2.01
122.815,2.01
122.815,2.03
122.865,2.03
122.865,1.87
122.915,1.87
122.915,1.92
122.965,1.92
