"ky before 2015","T anomaly"
343.469,-4.165
343.793,-4.515
344.106,-4.31
344.433,-4.425
344.753,-4.42
345.066,-4.265
345.382,-4.345
345.688,-4.145
345.999,-4.215
346.322,-4.44
346.622,-4.005
346.933,-4.23
347.246,-4.245
347.531,-3.72
347.834,-4.07
348.155,-4.37
348.473,-4.305
348.772,-4
349.034,-3.26
349.325,-3.865
349.605,-3.6
349.886,-3.64
350.171,-3.68
350.475,-4.05
350.767,-3.805
351.065,-3.915
351.365,-3.945
351.665,-3.935
351.96,-3.86
352.26,-3.93
352.559,-3.985
352.859,-3.815
353.155,-3.795
353.444,-3.7
353.735,-3.97
354.023,-3.775
354.337,-4.075
354.665,-4.29
355,-4.395
355.339,-4.5
355.674,-4.435
356.009,-4.435
356.333,-4.26
356.659,-4.285
356.992,-4.39
357.324,-4.35
357.663,-4.47
358,-4.495
358.347,-4.4
358.679,-4.205
359.012,-4.26
359.346,-4.35
359.664,-3.92
359.996,-4.3
360.313,-3.92
360.65,-4.37
360.957,-3.845
361.288,-4.195
361.599,-3.945
361.9,-3.7
362.215,-3.805
362.538,-4.13
362.831,-3.535
363.125,-3.035
363.419,-3.555
363.725,-3.775
364.023,-3.6
364.329,-3.73
364.657,-4.07
364.984,-4.095
365.289,-3.68
365.591,-3.615
365.901,-3.79
366.212,-3.775
366.521,-3.73
366.839,-3.9
367.15,-3.75
367.453,-3.59
367.753,-3.365
368.058,-3.69
368.368,-3.82
368.705,-4.145
369.028,-3.91
369.34,-3.7
369.651,-3.68
369.946,-3.385
370.249,-3.52
370.553,-3.53
370.833,-3.085
371.122,-3.245
371.41,-3.23
371.698,-3.195
371.986,-3.22
372.267,-3.055
372.537,-2.85
372.79,-2.48
373.054,-2.71
373.331,-2.95
373.616,-3.08
373.91,-3.245
374.216,-3.43
374.554,-3.97
374.89,-3.89
375.223,-3.83
375.551,-3.725
375.874,-3.63
376.197,-3.61
376.515,-3.505
376.818,-3.23
377.127,-3.335
377.429,-3.23
377.735,-3.25
378.03,-3.1
378.348,-3.425
378.653,-3.175
378.948,-2.965
379.239,-2.905
379.53,-2.88
379.813,-2.72
380.084,-2.455
380.356,-2.485
380.636,-2.64
380.911,-2.51
381.183,-2.46
381.445,-2.21
381.709,-2.3
381.977,-1.88
382.243,-2.26
382.533,-2.575
382.819,-2.62
383.101,-2.545
383.407,-2.985
383.71,-2.935
384.021,-3.03
384.321,-2.815
384.614,-2.685
384.904,-2.59
385.172,-2.18
385.454,-2.44
385.738,-2.465
386.008,-2.155
386.272,-2.16
386.534,-1.645
386.781,-1.335
387.042,-1.94
387.318,-2.28
387.602,-2.37
387.904,-2.675
388.209,-2.685
388.532,-2.995
388.853,-2.93
389.202,-3.35
389.546,-3.24
389.87,-2.9
390.2,-2.99
390.513,-2.675
390.808,-2.34
391.105,-2.365
391.41,-2.48
391.709,-2.35
392.007,-2.325
392.296,-2.13
392.58,-2.015
392.855,-1.835
393.122,-1.665
393.39,-1.66
393.645,-1.39
393.897,-1.305
394.144,-1.185
394.393,-1.215
394.633,-1
394.88,-1.15
395.122,-1.05
395.346,-0.56
395.566,-0.49
395.802,-0.855
396.03,-0.655
396.257,-0.615
396.478,-0.475
396.7,-0.465
396.911,-0.2
397.123,-0.225
397.332,-0.125
397.542,-0.14
397.742,0.145
397.95,-0.1
398.16,-0.11
398.384,-0.47
398.602,-0.285
398.8,0.235
399,0.18
399.196,0.32
399.405,-0.035
399.608,0.155
399.811,0.195
400.011,0.255
400.208,0.35
400.397,0.58
400.579,0.8
400.769,0.575
400.966,0.415
401.159,0.49
401.341,0.89
401.525,0.81
401.709,0.815
401.895,0.785
402.08,0.79
402.257,1.09
402.445,0.745
402.628,0.895
402.806,1.07
402.982,1.1
403.153,1.31
403.332,1.06
403.509,1.135
403.689,1.005
403.868,1.1
404.049,0.95
404.236,0.82
404.413,1.205
404.594,1.05
404.779,0.94
404.965,0.89
405.145,1.11
405.329,0.78
405.506,1.205
405.682,1.245
405.855,1.325
406.027,1.355
406.207,1.11
406.395,0.895
406.573,1.22
406.755,1.135
406.925,1.575
407.096,1.45
407.28,1.095
407.449,1.45
407.632,1.03
407.811,1.225
407.987,1.335
408.17,1.085
408.357,0.995
408.548,0.885
408.734,0.915
408.914,1.045
409.093,1.105
409.282,0.865
409.467,1.065
409.653,0.9
409.846,0.865
410.045,0.785
410.239,0.79
410.439,0.86
410.642,0.735
410.843,0.86
411.051,0.735
411.259,0.685
411.467,0.82
411.67,0.475
411.882,0.36
412.111,0.22
412.342,0.245
412.572,0.215
412.804,0.04
413.042,0.33
413.263,0.24
413.497,0.115
413.734,0.34
413.967,0.285
414.204,-0.04
414.457,0.13
414.704,0.215
414.947,0.085
415.197,0.06
415.449,0.305
415.691,0.155
415.94,0.155
416.19,0.05
416.445,0.315
416.689,0.165
416.939,0.335
417.183,0.415
417.423,0.19
417.673,0.16
417.925,0.305
418.171,0.04
418.429,0.005
418.689,-0.14
418.954,-0.16
419.198,-0.12
419.463,-0.175
419.731,-0.045
419.994,-0.31
420.268,-0.24
420.539,-0.145
420.806,-0.295
421.078,-0.375
421.355,-0.685
421.647,-0.715
421.936,-0.86
422.236,-0.935
422.54,-0.775
422.833,-0.755
423.121,-1.105
423.424,-1.295
423.734,-1.05
424.028,-1.17
424.328,-0.645
424.601,-0.12
424.849,0.045
425.092,-0.145
425.342,-0.495
425.602,-0.95
425.878,-0.925
426.155,-1.065
426.455,-1.335
426.78,-1.145
427.085,-1.465
427.408,-1.975
427.749,-2.35
428.13,-2.315
428.509,-2.915
428.933,-3.025
429.324,-3.305
429.783,-3.395
430.252,-3.79
430.758,-4.05
431.291,-4.095
431.832,-4.095
432.391,-4.095
432.935,-4.195
433.49,-4.06
434.034,-4.29
434.537,-4.085
435.088,-4.245
435.657,-4.015
436.206,-4.455
436.791,-4.815
437.332,-4.625
437.892,-4.8
438.488,-4.4
439.104,-4.595
439.69,-4.575
440.271,-4.52
440.863,-4.535
441.453,-4.365
442.019,-4.165
442.6,-4.21
443.185,-3.955
443.747,-3.575
444.281,-3.885
444.85,-3.725
445.407,-3.725
445.965,-3.825
446.536,-3.74
447.099,-3.075
447.601,-3.16
448.112,-3.28
448.638,-3.79
449.216,-3.64
449.784,-3.63
450.353,-3.825
450.946,-3.96
451.557,-3.35
452.107,-3.535
452.678,-3.945
453.294,-3.62
453.881,-3.17
454.465,-3.405
455.034,-3.505
455.615,-3.695
456.221,-4.105
456.878,-4.46
457.584,-4.35
458.281,-4.415
459.007,-4.4
459.717,-4.235
460.409,-4.17
461.096,-4.12
461.778,-3.725
462.415,-3.575
463.035,-3.815
463.685,-3.825
464.322,-4.04
465.016,-4.22
465.722,-4.25
466.432,-4.085
467.123,-4.015
467.805,-4.32
468.526,-3.79
469.18,-3.235
469.771,-3.63
470.402,-3.15
470.981,-2.59
471.5,-2.415
471.999,-2
472.457,-2.31
472.945,-2.75
473.474,-3.085
474.035,-3.505
474.641,-3.445
475.225,-2.875
475.761,-2.545
476.265,-2.305
476.744,-2.095
477.203,-1.975
477.651,-2.32
478.127,-2.595
478.627,-2.99
479.164,-2.865
479.688,-2.575
480.184,-2.475
480.67,-2.38
481.146,-2.47
481.636,-2.265
482.1,-2.17
482.554,-1.985
482.993,-2.075
483.436,-1.87
483.863,-1.88
484.29,-1.68
484.7,-1.77
485.116,-1.72
485.527,-1.695
485.935,-1.71
486.344,-1.61
486.744,-1.38
487.127,-1.375
487.509,-1.28
487.882,-1.2
488.25,-1.285
488.62,-0.68
488.954,-1.255
489.321,-1.195
489.685,-1.125
490.043,-1.155
490.403,-1.22
490.766,-1.405
491.141,-1.515
491.521,-1.625
491.91,-1.625
492.299,-1.71
492.693,-1.71
493.087,-1.75
493.481,-1.615
493.867,-1.965
494.273,-1.875
494.665,-1.89
495.066,-1.89
495.466,-1.895
495.865,-1.79
496.255,-1.87
496.649,-1.89
497.043,-1.985
497.441,-1.83
497.827,-1.985
498.222,-1.915
498.61,-1.965
498.999,-1.885
499.381,-1.86
499.759,-2.15
500.155,-2.125
500.547,-2.155
500.94,-2.205
501.334,-2.225
501.728,-2.405
502.132,-2.08
502.511,-2.215
502.897,-2.225
503.282,-2.185
503.661,-2.105
504.033,-2.23
504.411,-2
504.773,-2.2
505.145,-2.52
505.539,-2.66
505.94,-2.605
506.336,-2.455
506.719,-2.35
507.092,-2.315
507.461,-2.26
507.823,-2.275
508.185,-2.45
508.558,-3
508.967,-2.97
509.373,-2.865
509.769,-2.89
510.165,-2.775
510.552,-2.835
510.941,-2.88
511.332,-2.915
511.723,-2.93
512.114,-2.815
512.497,-2.765
512.874,-2.745
513.25,-2.81
513.628,-2.69
513.998,-2.385
514.347,-2.42
514.698,-2.5
515.054,-2.49
515.408,-2.23
515.746,-2.04
516.071,-2.005
516.394,-2.24
516.731,-2.155
517.063,-2.14
517.394,-1.755
517.702,-2.005
518.025,-1.73
518.332,-1.795
518.643,-1.735
518.95,-1.725
519.258,-1.615
519.56,-1.74
519.869,-1.705
520.176,-1.875
520.481,-1.725
520.791,-1.56
521.092,-1.97
521.418,-1.7
521.729,-1.735
522.043,-1.7
522.355,-1.79
522.675,-2.42
523.034,-2.275
523.386,-2.305
523.74,-2.15
524.087,-2.255
524.44,-2.145
524.793,-2.42
525.164,-2.175
525.517,-2.32
525.873,-2.465
526.249,-2.43
526.624,-2.41
527,-2.21
527.364,-2.45
527.748,-2.29
528.121,-2.155
528.487,-2.07
528.848,-2.22
529.222,-2.25
529.599,-2.59
530.004,-2.715
530.422,-3.035
530.869,-3.375
531.349,-3.665
531.86,-3.56
532.367,-3.855
532.906,-3.74
533.44,-3.855
533.991,-3.62
534.524,-3.6
535.059,-3.32
535.573,-3.495
536.109,-3.38
536.64,-3.41
537.178,-3.38
537.717,-3.235
538.259,-3.765
538.849,-3.885
539.456,-3.78
540.056,-3.73
540.654,-3.775
541.253,-3.715
541.853,-3.64
542.446,-3.55
543.029,-3.62
543.619,-3.675
544.214,-3.82
544.823,-4.065
545.432,-4.06
546.05,-4.07
546.669,-3.955
547.267,-3.585
547.811,-3.41
548.345,-3.585
548.883,-3.6
549.413,-3.405
549.92,-3.07
550.387,-2.675
550.826,-2.79
551.273,-3.14
551.738,-3.24
552.194,-3.47
552.672,-3.145
553.112,-3.115
553.546,-2.71
553.939,-2.535
554.315,-2.34
554.669,-2.26
555.013,-2.02
555.33,-1.675
555.628,-1.545
555.909,-1.625
556.191,-2.335
556.476,-2.105
556.784,-2.205
557.078,-2.535
557.373,-2.475
557.681,-2.69
557.976,-2.745
558.279,-2.83
558.579,-3.075
558.888,-3.43
559.198,-3.385
559.526,-3.24
559.843,-2.875
560.142,-2.74
560.417,-2.715
560.69,-2.605
560.955,-2.5
561.214,-2.325
561.469,-2.245
561.714,-2.32
561.954,-2.035
562.195,-2
562.422,-1.85
562.647,-1.83
562.864,-1.7
563.08,-1.665
563.29,-1.53
563.498,-1.61
563.701,-1.405
563.906,-1.435
564.104,-1.295
564.303,-1.245
564.497,-1.105
564.692,-1.29
564.88,-1.025
565.059,-1.035
565.244,-1.105
565.43,-1.135
565.619,-1.04
565.81,-0.815
565.998,-0.91
566.179,-0.92
566.363,-0.945
566.549,-0.9
566.736,-1.01
566.922,-0.72
567.112,-0.935
567.296,-0.71
567.485,-0.61
567.667,-0.84
567.846,-0.965
568.034,-0.72
568.226,-0.77
568.411,-0.69
568.597,-0.795
568.781,-0.755
568.97,-0.885
569.158,-0.745
569.35,-0.545
569.539,-0.735
569.721,-0.71
569.91,-0.82
570.099,-0.74
570.293,-0.75
570.484,-0.805
570.677,-0.74
570.872,-0.71
571.066,-0.745
571.259,-0.725
571.455,-0.69
571.65,-0.72
571.845,-0.845
572.042,-0.755
572.243,-0.895
572.443,-0.93
572.648,-0.715
572.855,-0.765
573.056,-0.66
573.258,-1.075
573.457,-0.815
573.673,-0.675
573.879,-0.645
574.081,-0.88
574.282,-0.655
574.493,-0.705
574.696,-0.615
574.902,-0.61
575.105,-0.685
575.309,-0.495
575.517,-0.57
575.719,-0.71
575.926,-0.81
576.141,-0.865
576.362,-0.865
576.588,-1.055
576.814,-0.975
577.046,-0.915
577.279,-0.935
577.512,-1.135
577.749,-0.975
577.997,-0.915
578.231,-0.855
578.467,-0.68
578.71,-0.46
578.948,-0.54
579.179,-0.55
579.417,-0.53
579.657,-0.58
579.901,-0.535
580.149,-0.73
580.4,-1.155
580.663,-1.52
580.943,-1.405
581.258,-1.725
581.572,-2.05
581.911,-2.115
582.278,-2.405
582.657,-2.86
583.064,-3.155
583.514,-3.515
583.993,-3.445
584.511,-2.95
585.049,-2.875
585.55,-3.05
586.055,-2.745
586.586,-3.26
587.099,-3.365
587.685,-3.055
588.27,-2.59
588.843,-2.31
589.379,-2.025
589.895,-1.74
590.402,-1.735
590.881,-2.495
591.366,-2.96
591.927,-2.84
592.539,-2.65
593.148,-2.545
593.731,-2.315
594.321,-2.16
594.886,-1.945
595.466,-2.21
596.024,-2.72
596.611,-3.155
597.255,-3.35
597.957,-3.21
598.732,-2.77
599.465,-2.675
600.161,-2.495
600.856,-2.59
601.552,-2.115
602.189,-2.165
602.853,-2.095
603.539,-2.11
604.215,-1.96
604.899,-1.755
605.572,-1.735
606.226,-1.605
606.884,-1.47
607.539,-1.175
608.144,-1.005
608.739,-0.87
609.334,-0.685
609.919,-0.545
610.49,-0.63
611.05,-0.735
611.606,-0.715
612.195,-0.73
612.782,-0.52
613.375,-0.675
613.943,-0.52
614.531,-0.65
615.125,-0.485
615.737,-0.64
616.338,-0.73
616.96,-0.97
617.598,-1.14
618.27,-0.895
618.969,-1.145
619.641,-1.19
620.343,-0.98
621.015,-0.975
621.709,-1.295
622.407,-1.26
623.119,-1.42
623.861,-1.315
624.627,-1.345
625.381,-1.1
626.138,-1.595
626.865,-2.21
627.662,-2.77
628.555,-3.585
629.551,-4.185
630.71,-4.36
632.029,-4.4
633.377,-4.12
634.741,-4.45
636.021,-4.46
637.375,-4.195
638.729,-4.34
640.013,-4.42
641.327,-4.43
642.654,-4.105
643.972,-3.865
645.184,-3.84
646.287,-3.855
647.393,-3.91
648.496,-3.73
649.587,-3.535
650.621,-3.735
651.618,-3.645
652.654,-3.86
653.653,-3.96
654.672,-3.79
655.676,-3.435
656.615,-3.355
657.485,-3.69
658.32,-3.76
659.158,-4.18
660.035,-4.01
660.93,-4.32
661.808,-4.15
662.718,-4
663.578,-3.91
664.354,-4.21
665.14,-4.47
665.952,-4.525
666.787,-4.515
667.611,-4.475
668.413,-4.445
669.194,-4.155
669.917,-3.62
670.574,-3.64
671.167,-3.81
671.771,-4.08
672.355,-4.125
672.973,-3.995
673.585,-3.84
674.197,-3.755
674.787,-3.525
675.358,-3.27
675.914,-2.97
676.429,-2.945
676.936,-3.355
677.395,-3.67
677.853,-3.45
678.332,-2.825
678.845,-2.335
679.334,-2.575
679.786,-2.975
680.187,-3.23
680.607,-3.51
681.052,-3.67
681.514,-3.475
682,-3.01
682.498,-2.79
682.977,-2.6
683.436,-2.67
683.857,-2.73
684.263,-2.615
684.675,-2.415
685.09,-2.34
685.496,-2.31
685.888,-2.305
686.276,-2.205
686.654,-2.035
687.03,-1.985
687.407,-1.865
687.773,-1.75
688.135,-1.72
688.5,-1.68
688.851,-1.75
689.201,-1.85
689.551,-1.675
689.901,-1.57
690.258,-1.525
690.605,-1.525
690.945,-1.295
691.284,-1.255
691.627,-1.375
691.953,-1.35
692.275,-1.25
692.604,-1.195
692.936,-1.02
693.253,-0.8
693.579,-0.775
693.895,-0.93
694.194,-0.91
694.504,-1.04
694.826,-1
695.137,-0.97
695.457,-0.915
695.778,-0.96
696.095,-0.885
696.416,-0.925
696.738,-1.035
697.057,-0.93
697.375,-0.845
697.702,-0.97
698.035,-0.94
698.364,-0.92
698.699,-0.96
699.039,-1.13
699.382,-1.275
699.73,-1.245
700.092,-1.375
700.469,-1.225
700.849,-1.155
701.242,-1.08
701.629,-0.885
702.017,-1.01
702.404,-1.2
702.784,-1.245
703.179,-1.18
703.594,-1.225
704.021,-1.39
704.449,-1.525
704.89,-1.605
705.352,-1.605
705.835,-1.73
706.335,-1.875
706.845,-1.85
707.377,-1.835
707.935,-1.78
708.501,-1.75
709.076,-2.01
709.656,-1.94
710.243,-2.03
710.871,-2
711.501,-2.025
712.152,-2.095
712.808,-2.145
713.475,-1.95
714.157,-2.01
714.873,-2.115
715.544,-2.6
716.227,-2.63
716.925,-2.795
717.69,-3.115
718.443,-3.235
719.212,-3.46
720.066,-3.565
720.829,-3.95
721.708,-4.385
722.599,-4.16
723.543,-3.57
724.298,-2.875
725.047,-2.59
725.867,-2.535
726.6,-3.05
727.278,-2.98
728.013,-3.025
728.727,-2.915
729.434,-2.845
730.115,-2.655
730.774,-2.615
731.396,-2.64
732.011,-2.425
732.667,-2.1
733.306,-1.895
733.868,-1.965
734.392,-1.975
734.908,-2.075
735.401,-1.995
735.92,-1.86
736.42,-2.015
736.902,-2.235
737.419,-2.26
737.874,-2.38
738.359,-2.69
738.864,-2.81
739.342,-3.135
739.843,-3.58
740.359,-4.04
740.932,-4.12
741.53,-4.125
742.151,-4.235
742.772,-4.3
743.39,-4.475
743.999,-4.42
744.61,-4.335
745.236,-4.205
745.847,-4.28
746.44,-4.28
747.012,-4.31
747.585,-4.315
748.156,-4.345
748.707,-4.3
749.268,-4.22
749.831,-4.16
750.387,-4.25
750.943,-4.29
751.493,-4.295
752.055,-4.21
752.626,-4.185
753.204,-4.12
753.781,-3.985
754.365,-3.895
754.951,-3.77
755.54,-3.61
756.125,-3.125
756.708,-2.75
757.285,-2.545
757.823,-2.65
758.33,-2.885
758.822,-3.035
759.347,-3.215
759.903,-3.56
760.482,-3.635
761.087,-3.665
761.757,-3.36
762.452,-2.89
763.148,-2.58
763.826,-2.36
764.464,-2.38
765.081,-2.55
765.693,-2.78
766.303,-3.11
766.945,-3.2
767.623,-3
768.364,-2.665
769.137,-2.27
769.896,-1.92
770.624,-1.9
771.314,-1.965
771.972,-2.16
772.618,-2.26
773.304,-2.065
774.022,-1.91
774.768,-1.735
775.507,-1.48
776.224,-1.345
776.926,-1.35
777.601,-1.335
778.266,-1.17
778.938,-1.085
779.614,-1.065
780.274,-1.085
780.928,-1.185
781.584,-1.14
782.245,-0.92
782.921,-1.02
783.593,-0.85
784.238,-0.855
784.895,-0.575
785.535,-0.525
786.17,-0.52
786.771,-0.315
787.363,-0.27
787.95,-0.875
788.507,-1.185
789.084,-1.295
789.7,-1.545
790.347,-1.85
791.002,-2.135
791.683,-2.525
792.396,-2.805
793.144,-2.955
793.941,-3.255
794.773,-3.665
795.621,-4.115
796.514,-4.265
797.473,-4.365
798.508,-4.27
799.566,-4.44
800.654,-4.46
801.727,-4.41
